Function,Subsystem,NCBI GI,locus,System,Category
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
heparinase III protein,- none -, , ,none,none
Aspartate aminotransferase (EC 2.6.1.1),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; ammonia assimilation",Amino Acids and Derivatives
Linoleoyl-CoA desaturase (EC 1.14.19.3),- none -, , ,none,none
16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88),"Proline, 4-hydroxyproline uptake and utilization", , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
ApaG protein,- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
Methionine aminopeptidase (EC 3.4.11.18),<br>Translation termination factors bacterial; Aminopeptidases; CBSS-312309.3.peg.1965; Protein degradation, , ,Protein biosynthesis; Protein degradation,Protein Metabolism
"Multidrug efflux protein, outer membrane component",- none -, , ,none,none
"RND efflux system, membrane fusion protein",- none -, , ,none,none
HlyB/MsbA family ABC transporter,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)",- none -, , ,none,none
Alpha-aspartyl dipeptidase Peptidase E (EC 3.4.13.21),Dipeptidases (EC 3.4.13.-); Protein degradation, , ,Protein degradation,Protein Metabolism
Zn-dependent aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Twin-arginine translocation protein TatA,Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system, , ,Protein translocation across cytoplasmic membrane,Membrane Transport
"putative membrane-associated phospholipid phosphatase, PAP2 superfamily",- none -, , ,none,none
O-methyltransferase,- none -, , ,none,none
23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192),RNA methylation, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Glycosyl hydrolase,- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Hexaprenyl diphosphate synthase (farnesyl-diphosphate specific) (EC 2.5.1.83),Isoprenoinds for Quinones, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
DNA primase DnaG,- none -, , ,none,none
"Regulatory protein, LuxR:Response regulator receiver",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
NAD synthetase (EC 6.3.1.5),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
GldB,- none -, , ,none,none
GldC,- none -, , ,none,none
GTP-binding protein EngB,- none -, , ,none,none
"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase (EC 3.7.1.-)",- none -, , ,none,none
Transcriptional regulator MraZ,none, , ,RNA processing and modification,RNA Metabolism
16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Cell division protein FtsL,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129),CBSS-83331.1.peg.3039; Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
"UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)",- none -, , ,none,none
Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13),- none -, , ,none,none
UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9),- none -, , ,none,none
Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129),- none -, , ,none,none
UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227),- none -, , ,none,none
UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8),- none -, , ,none,none
Cell division protein FtsQ,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Cell division protein FtsA,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Cell division protein FtsZ,Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
Transamidase GatB domain protein,- none -, , ,none,none
Ribulose-phosphate 3-epimerase (EC 5.1.3.1),Pentose phosphate pathway; <br>Riboflavin synthesis cluster, , ,Central carbohydrate metabolism,Carbohydrates
RNA polymerase sigma factor RpoD,"CBSS-349161.4.peg.2417; <br>Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8),"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
SSU ribosomal protein S15p (S13e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
GAF domain-containing proteins,- none -, , ,none,none
DedA protein,DedA family of inner membrane proteins; <br>Uptake of selenate and selenite, , ,Detoxification; Miscellaneous - no subcategory,Miscellaneous; Stress Response
Heat shock protein 60 kDa family chaperone GroEL,none, , ,Heat shock,Stress Response
Heat shock protein 10 kDa family chaperone GroES,none, , ,Heat shock,Stress Response
Protein translocase membrane subunit SecG,Protein transport, , ,Protein transport,Membrane Transport
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3),tRNA methylthiolation, , ,RNA processing and modification,RNA Metabolism
Glycerol uptake facilitator protein,Glycerol and Glycerol-3-phosphate Uptake and Utilization; <br>Osmoregulation, , ,Osmotic stress; Sugar alcohols,Carbohydrates; Stress Response
Glycerol kinase (EC 2.7.1.30),Glycerol and Glycerol-3-phosphate Uptake and Utilization, , ,Sugar alcohols,Carbohydrates
Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3),Glycerol and Glycerol-3-phosphate Uptake and Utilization; <br>Respiratory dehydrogenases 1, , ,Electron donating reactions; Sugar alcohols,Carbohydrates; Respiration
Glycerol-3-phosphate regulon repressor GlpR,Glycerol and Glycerol-3-phosphate Uptake and Utilization, , ,Sugar alcohols,Carbohydrates
DNA topoisomerase I (EC 5.99.1.2),"CBSS-272943.3.peg.1367; <br>DNA topoisomerases, Type I, ATP-independent", , ,DNA replication,DNA Metabolism
GldJ,- none -, , ,none,none
GldN,- none -, , ,none,none
FAD-dependent cmnm(5)s(2)U34 oxidoreductase,- none -, , ,none,none
Bis-ABC ATPase YheS,- none -, , ,none,none
Transcription regulator [contains diacylglycerol kinase catalytic domain],none, , ,RNA processing and modification,RNA Metabolism
N-Acyltransferase,- none -, , ,none,none
Metallopeptidase,Protein degradation, , ,Protein degradation,Protein Metabolism
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Spore coat assembly protein-like protein,- none -, , ,none,none
Phophatidylinositol-4-phosphate 5-kinase,- none -, , ,none,none
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
RNA-binding region RNP-1,- none -, , ,none,none
SSU ribosomal protein S16p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
16S rRNA processing protein RimM,Ribosome biogenesis bacterial, , ,Protein biosynthesis,Protein Metabolism
tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase (EC 2.1.1.223),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Glutaryl-CoA dehydrogenase (EC 1.3.8.6),- none -, , ,none,none
PROBABLE REMNANT OF A TRANSPOSASE GENE PROTEIN,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Lysophospholipase L1 and related esterases,- none -, , ,none,none
"Ferredoxin, 2Fe-2S",Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>Soluble cytochromes and functionally related electron carriers, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; Respiration - no subcategory",Amino Acids and Derivatives; Miscellaneous; Respiration
NifU-like domain protein,- none -, , ,none,none
Septum site-determining protein MinD,Bacterial cell division cluster; <br>Septum site-determining cluster Min, , ,none,none
"prophage LambdaSa2, HNH endonuclease family protein",Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Methylated-DNA-[protein]-cysteine S-methyltransferase,- none -, , ,none,none
tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Ribosome-associated inhibitor A,- none -, , ,none,none
Prolyl endopeptidase (EC 3.4.21.26),Protein degradation; Serine endopeptidase (EC 3.4.21.-), , ,Protein degradation,Protein Metabolism
"Deoxyribodipyrimidine photolyase, single-strand-specific","DNA repair, bacterial photolyase", , ,DNA repair,DNA Metabolism
FIG004436: Protein related to deoxyribodipyrimidine photolyase,- none -, , ,none,none
Cryptochrome,- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Large-conductance mechanosensitive channel,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) / Alanine racemase (EC 5.1.1.1),Alanine biosynthesis; <br>Pyruvate Alanine Serine Interconversions, , ,"Alanine, serine, and glycine; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
"Transcriptional regulator, LysR family",none, , ,RNA processing and modification,RNA Metabolism
Putative transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"L-asparaginase I, cytoplasmic (EC 3.5.1.1)","Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Uncharacterized metal-dependent hydrolase YcfH,- none -, , ,none,none
Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61),Dehydrogenase complexes, , ,Central carbohydrate metabolism,Carbohydrates
2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2),Dehydrogenase complexes, , ,Central carbohydrate metabolism,Carbohydrates
Geranylgeranyl diphosphate synthase (EC 2.5.1.29),Isoprenoinds for Quinones, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
YceI like family protein,- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
Aspartyl-tRNA synthetase (EC 6.1.1.12),"tRNA aminoacylation, Asp and Asn", , ,Protein biosynthesis,Protein Metabolism
Cold shock protein of CSP family,Phage shock, , ,Cold shock; Stress Response - no subcategory,Stress Response
NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
2-hydroxychromene-2-carboxylate isomerase/DsbA-like thioredoxin domain,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
