Function,Subsystem,NCBI GI,locus,System,Category
"Efflux ABC transporter, ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Chaperone protein DnaJ,Protein chaperones, , ,Protein folding,Protein Metabolism
Heat shock protein GrpE,Protein chaperones, , ,Protein folding,Protein Metabolism
Histidyl-tRNA synthetase (EC 6.1.1.21),"tRNA aminoacylation, His", , ,Protein biosynthesis,Protein Metabolism
"ABC-type antimicrobial peptide transport system, permease component",none, , ,ABC-transporters,Membrane Transport
Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297),- none -, , ,none,none
Acetyltransferase,- none -, , ,none,none
Diaminohydroxyphosphoribosylaminopyrimidine deaminase (EC 3.5.4.26) / 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Haloacid dehalogenase-like hydrolase,- none -, , ,none,none
FIG000605: protein co-occurring with transport systems (COG1739),none, , ,Membrane Transport - no subcategory,Membrane Transport
4-hydroxybenzoyl-CoA thioesterase family active site,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Chromosomal replication initiator protein DnaA,DNA replication cluster 1; none, , ,DNA replication,DNA Metabolism
Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48),LMPTP YfkJ cluster, , ,none,none
Tetrapyrrole (Corrin-Porphyrin) methylase family protein,- none -, , ,none,none
Aspartate aminotransferase (EC 2.6.1.1) / Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase,"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; ammonia assimilation",Amino Acids and Derivatives
"2,4-dienoyl-CoA reductase, mitochondrial precursor (EC 1.3.1.34)",- none -, , ,none,none
Uridine kinase (EC 2.7.1.48),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
"Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
"Methylmalonyl-CoA mutase small subunit, MutA (EC 5.4.99.2)",- none -, , ,none,none
"Methylmalonyl-CoA mutase large subunit, MutB (EC 5.4.99.2)",- none -, , ,none,none
LysM domain protein,- none -, , ,none,none
Murein endolytic transglycosylase MltG,- none -, , ,none,none
Spermidine N1-acetyltransferase (EC 2.3.1.57),Polyamine Metabolism, , ,"Arginine; urea cycle, polyamines",Amino Acids and Derivatives
Diaminopimelate epimerase (EC 5.1.1.7),"CBSS-84588.1.peg.1247; <br>Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Serine protease,Protein degradation, , ,Protein degradation,Protein Metabolism
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
Alanine dehydrogenase (EC 1.4.1.1),Pyruvate Alanine Serine Interconversions, , ,Central carbohydrate metabolism,Carbohydrates
Alkaline phosphatase (EC 3.1.3.1); Type I phosphodiesterase/nucleotide pyrophosphatase precursor,Phosphate metabolism; <br>Pterin synthesis related cluster, , ,Folate and pterines; Phosphorus Metabolism - no subcategory,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Phosphorus Metabolism"
Polyketide synthase modules and related proteins,- none -, , ,none,none
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Adenylylsulfate kinase (EC 2.7.1.25),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Polyketide synthase modules and related proteins,- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
beta-lactamase domain protein,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Thioesterase,- none -, , ,none,none
excisionase,- none -, , ,none,none
Reticulocyte binding-like protein 2b,- none -, , ,none,none
"Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)",Oxidative stress; Two-component regulatory system, , ,Oxidative stress; Regulation and Cell signaling - no subcategory,Regulation and Cell signaling; Stress Response
"Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)",Oxidative stress; Two-component regulatory system, , ,Oxidative stress; Regulation and Cell signaling - no subcategory,Regulation and Cell signaling; Stress Response
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Oxidoreductase,- none -, , ,none,none
"Endo-1,4-beta-xylanase D",- none -, , ,none,none
Aldose 1-epimerase (EC 5.1.3.3),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
alpha-L-arabinofuranosidase II (EC 3.2.1.55),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Arabinosidase,- none -, , ,none,none
putative cellulase family,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Multidomain signal transduction protein including CheB-like methylesterase, CheR-like methyltransferase and BaeS-like histidine kinase",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Multidomain signal transduction protein including CheB-like methylesterase, CheR-like methyltransferase and BaeS-like histidine kinase",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Glyceraldehyde-3-phosphate dehydrogenase, putative",- none -, , ,none,none
"Transcriptional regulator, LysR family",none, , ,RNA processing and modification,RNA Metabolism
"Hydrolase, alpha/beta fold family protein, At1g52510/AT4G12830 homolog, group3",- none -, , ,none,none
"DNA-binding response regulator, AraC family",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"2,3-diaminopropionate for siderophore biosynthesis protein SbnB",Siderophore, , ,Membrane Transport - no subcategory,Membrane Transport
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Protein QmcA (possibly involved in integral membrane quality control),- none -, , ,none,none
Glutamyl-tRNA synthetase (EC 6.1.1.17),"Heme and Siroheme Biosynthesis; <br>tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis; Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Protein Metabolism"
"liver stage antigen, putative",- none -, , ,none,none
"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly",CBSS-56780.10.peg.1536; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG,RNA methylation, , ,RNA processing and modification,RNA Metabolism
SAM-dependent methyltransferase BT3209,- none -, , ,none,none
Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Related to 5&#39; to 3&#39; DNA helicase,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
GTP-binding,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake,CBSS-272943.3.peg.1367, , ,none,none
Tryptophanyl-tRNA synthetase (EC 6.1.1.2),"tRNA aminoacylation, Trp", , ,Protein biosynthesis,Protein Metabolism
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
RecA protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway; <br>DNA repair system including RecA, MutS and a hypothetical protein; <br>RecA and RecX", , ,DNA repair,DNA Metabolism
Acyl-CoA hydrolase (EC 3.1.2.20),- none -, , ,none,none
DNA polymerase III delta prime subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
plectin 1 isoform 8,- none -, , ,none,none
Phosphoglycerate kinase (EC 2.7.2.3),- none -, , ,none,none
Membrane-bound lytic murein transglycosylase D,- none -, , ,none,none
N-acetyltransferase ElaA,- none -, , ,none,none
Peptidoglycan-associated lipoprotein,- none -, , ,none,none
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease P protein component (EC 3.1.26.5),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
"Probable acyl-ACP desaturase, Stearoyl-ACP desaturase (EC 1.14.19.2)",- none -, , ,none,none
HD domain protein,- none -, , ,none,none
Ferrous iron transporter FeoB,none, , ,Membrane Transport - no subcategory,Membrane Transport
Ferrous iron transporter-associated protein FeoA,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"bacterial regulatory protein, DeoR family",- none -, , ,none,none
Cytochrome c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
Porphobilinogen synthase (EC 4.2.1.24),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Fructose-bisphosphate aldolase class I (EC 4.1.2.13),- none -, , ,none,none
"Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribosomal-protein-L7p-serine acetyltransferase,- none -, , ,none,none
Uroporphyrinogen III decarboxylase (EC 4.1.1.37),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",- none -, , ,none,none
Porphobilinogen deaminase (EC 2.5.1.61),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutamyl-tRNA reductase (EC 1.2.1.70),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Nitrogen regulation protein NtrY (EC 2.7.3.-),- none -, , ,none,none
Enoyl-CoA hydratase (EC 4.2.1.17),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Fatty acids; Fermentation,"Amino Acids and Derivatives; Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Mn-dependent transcriptional regulator MntR,none, , ,RNA processing and modification,RNA Metabolism
Manganese transport protein MntH,none, , ,Membrane Transport - no subcategory,Membrane Transport
Zinc uptake regulation protein Zur,- none -, , ,none,none
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Lycopene beta-cyclase (EC 5.5.1.19),- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
"Rhodanese domain protein, Enterobacterial subgroup, YceA homolog",Single-Rhodanese-domain proteins, , ,Plant-Prokaryote DOE project,Miscellaneous
"U32 family peptidase BT3072, annotated as collagenase",Protein degradation, , ,Protein degradation,Protein Metabolism
Ankyrin 1,- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Stage 0 sporulation protein YaaT,- none -, , ,none,none
GldH,- none -, , ,none,none
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Serine/threonine protein phosphatase (EC 3.1.3.16),- none -, , ,none,none
