Function,Subsystem,NCBI GI,locus,System,Category
Flavohemoglobin / Nitric oxide dioxygenase (EC 1.14.12.17),- none -, , ,none,none
DNA topoisomerase III (EC 5.99.1.2),"DNA processing cluster; <br>DNA topoisomerases, Type I, ATP-independent", , ,"DNA replication; DNA uptake, competence",DNA Metabolism
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Transcriptional regulator, HxlR family",none, , ,RNA processing and modification,RNA Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Putative anti-sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Multidomain signal transduction protein including CheB-like methylesterase, CheR-like methyltransferase and BaeS-like histidine kinase",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Na+/H+ antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Sucrose phosphate synthase,- none -, , ,none,none
Sucrose-6-phosphate hydrolase (EC 3.2.1.26),Sucrose utilization, , ,Di- and oligosaccharides,Carbohydrates
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
Two-component system sensor histidine kinase FrrD,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Osmosensitive K+ channel histidine kinase KdpD,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Outer membrane protein,- none -, , ,none,none
Potassium-transporting ATPase C chain (EC 3.6.3.12) (TC 3.A.3.7.1),Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1),Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1),Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
FIG00654025: hypothetical protein,- none -, , ,none,none
"Two-component transcriptional response regulator, AtoC family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Two-component system sensor histidine kinase/response regulator hybrid,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Response regulator receiver protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"MCP methyltransferase, CheR-type",- none -, , ,none,none
Putative chemotaxis protein-glutamate methylesterase (EC 3.1.1.61),- none -, , ,none,none
Stress response diiron-containing protein YciF,- none -, , ,none,none
Catalase KatE-intracellular protease (EC 1.11.1.6),Protein degradation, , ,Protein degradation,Protein Metabolism
Glutathione-dependent formaldehyde dehydrogenase,- none -, , ,none,none
Oxidoreductase,- none -, , ,none,none
Short-chain alcohol dehydrogenase,- none -, , ,none,none
Ku domain protein,Bacillus subtilis scratch - gjo; <br>DNA ligases; <br>Nonhomologous End-Joining in Bacteria, , ,DNA Metabolism - no subcategory; DNA repair; Miscellaneous - no subcategory,DNA Metabolism; Miscellaneous
"ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD",Bacillus subtilis scratch - gjo; <br>DNA ligases; <br>Nonhomologous End-Joining in Bacteria, , ,DNA Metabolism - no subcategory; DNA repair; Miscellaneous - no subcategory,DNA Metabolism; Miscellaneous
Potassium efflux system KefA protein / Small-conductance mechanosensitive channel,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,- none -, , ,none,none
"N-acetyl glucosamine transporter, NagP",none, , ,Membrane Transport - no subcategory,Membrane Transport
2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) @ 2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125),D-Galacturonate and D-Glucuronate Utilization; <br>D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Glucuronyl hydrolase,- none -, , ,none,none
Chondroitinase (chondroitin lyase),- none -, , ,none,none
"L-fucose mutarotase, type 2",- none -, , ,none,none
Heparin lyase I precursor (EC 4.2.2.7) (Heparinase I),- none -, , ,none,none
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Glucokinase (EC 2.7.1.2),- none -, , ,none,none
alpha-L-fucosidase (EC 3.2.1.51),- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
heparinase III protein,- none -, , ,none,none
Glucuronyl hydrolase,- none -, , ,none,none
12-oxophytodienoate reductase,- none -, , ,none,none
Zinc-type alcohol dehydrogenase-like protein,- none -, , ,none,none
Polysaccharide deacetylase,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"transposase, IS21 family protein",Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
"Oxidoreductase, aldo/keto reductase family",- none -, , ,none,none
"Carboxylesterase, type B precursor",- none -, , ,none,none
"Carboxylesterase, type B precursor",- none -, , ,none,none
Putative exported protein precursor,- none -, , ,none,none
Flavodoxin,Flavodoxin, , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Cell well associated RhsD protein,- none -, , ,none,none
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Type IV pilus biogenesis protein PilN,- none -, , ,none,none
Type IV pilus biogenesis protein PilQ,- none -, , ,none,none
"Type IV fimbrial assembly, ATPase PilB",- none -, , ,none,none
Type IV pilin PilA,- none -, , ,none,none
conserved repeat domain,- none -, , ,none,none
probable acetyl xylan esterase AxeA,- none -, , ,none,none
Mannonate dehydratase (EC 4.2.1.8),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
D-mannonate oxidoreductase (EC 1.1.1.57),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Mannonate dehydratase (EC 4.2.1.8),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
D-mannonate oxidoreductase (EC 1.1.1.57),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
rhamnogalacturonan acetylesterase,- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
Pectate lyase (EC 4.2.2.2),- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
Rhamnogalacturonides degradation protein RhiN,D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
"Xylan 1,4-beta-xylosidase (EC 3.2.1.37)",- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
Gll0736 protein,- none -, , ,none,none
"Multidomain signal transduction protein including CheB-like methylesterase, CheR-like methyltransferase and BaeS-like histidine kinase",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Vng1746c,- none -, , ,none,none
Stress response diiron-containing protein YciF,- none -, , ,none,none
"Molybdopterin binding motif, CinA N-terminal domain / C-terminal domain of CinA type S",NAD and NADP cofactor biosynthesis global; <br>NAD and NADP cofactor biosynthesis global; <br>Riboflavin synthesis cluster, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
UDP-galactopyranose mutase (EC 5.4.99.9),- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
putative exported protein,- none -, , ,none,none
Ferrichrome-iron receptor,- none -, , ,none,none
OsmC/Ohr family protein,- none -, , ,none,none
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
"Predicted L-lactate dehydrogenase, hypothetical protein subunit SO1518",Lactate utilization, , ,Organic acids,Carbohydrates
"Predicted L-lactate dehydrogenase, Iron-sulfur cluster-binding subunit YkgF",Lactate utilization, , ,Organic acids,Carbohydrates
"Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE",Lactate utilization, , ,Organic acids,Carbohydrates
Rhamnulokinase RhaK in alpha-proteobacteria (EC 2.7.1.5),- none -, , ,none,none
Predicted L-rhamnose isomerase RhaI (EC 5.3.1.14),- none -, , ,none,none
L-rhamnose mutarotase (EC 5.1.3.32),- none -, , ,none,none
Predicted rhamnulose-1-phosphate aldolase (EC 4.1.2.19) / Predicted lactaldehyde dehydrogenase (EC 1.2.1.22),- none -, , ,none,none
L-rhamnose-proton symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Transcriptional regulator of rhamnose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
Polygalacturonase (EC 3.2.1.15),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
"Hypothetical glycoside hydrolase, family 43, similar to arabinosidase",L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
alpha-galactosidase (EC 3.2.1.22),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Predicted sodium-dependent galactose transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15),- none -, , ,none,none
Ribosomal silencing factor RsfA,- none -, , ,none,none
"Cell division-associated, ATP-dependent zinc metalloprotease FtsH",Protein degradation, , ,Protein degradation,Protein Metabolism
Phosphatidate cytidylyltransferase (EC 2.7.7.41),- none -, , ,none,none
Phosphatidylserine decarboxylase (EC 4.1.1.65),- none -, , ,none,none
FIG00653882: hypothetical protein,- none -, , ,none,none
Superoxide dismutase [Mn] (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
Lipopolysaccharide export system protein LptA,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Acetylornithine aminotransferase (EC 2.6.1.11) (ACOAT),- none -, , ,none,none
TPR domain protein,- none -, , ,none,none
Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
NADPH-dependent butanol dehydrogenase,- none -, , ,none,none
Acetyl-CoA acetyltransferase (EC 2.3.1.9),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Fermentation; Isoprenoids,"Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Dipeptidyl peptidase VI,Protein degradation, , ,Protein degradation,Protein Metabolism
D-alanyl-D-alanine dipeptidase (EC 3.4.13.22),Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Endonuclease/exonuclease/phosphatase,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
probable beta-D-galactosidase,Galactosylceramide and Sulfatide metabolism, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Sodium iodide symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,- none -, , ,none,none
HesA/MoeB/ThiF family protein,- none -, , ,none,none
Putative deoxyribonuclease YjjV,Deoxyribose and Deoxynucleoside Catabolism; Nuclease, , ,DNA Metabolism - no subcategory; Monosaccharides; RNA processing and modification,Carbohydrates; DNA Metabolism; RNA Metabolism
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein Fjoh_2767,- none -, , ,none,none
Adenine phosphoribosyltransferase (EC 2.4.2.7),Purine conversions, , ,Purines,Nucleosides and Nucleotides
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
