Function,Subsystem,NCBI GI,locus,System,Category
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
FIG00649050: hypothetical protein,- none -, , ,none,none
Alternative cytochrome c oxidase polypeptide CoxP (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
"Heme O synthase, protoheme IX farnesyltransferase, COX10-CtaB",- none -, , ,none,none
Deoxyribose-phosphate aldolase (EC 4.1.2.4),Deoxyribose and Deoxynucleoside Catabolism, , ,Monosaccharides,Carbohydrates
Glycine cleavage system H protein,Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
NADP-dependent malic enzyme (EC 1.1.1.40),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
FIG00693375: hypothetical protein,- none -, , ,none,none
Epoxyqueuosine reductase (EC 1.17.99.6) QueG,- none -, , ,none,none
Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Putative uncharacterized protein TTHA1760,- none -, , ,none,none
"ABC-type Fe3+ transport system protein; Molybdenum transport protein, putative",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Molybdopterin oxidoreductase,- none -, , ,none,none
"Molybdopterin oxidoreductase, iron-sulfur binding subunit (EC 1.2.7.-)",- none -, , ,none,none
"Molybdopterin oxidoreductase subunit, predicted; chaperone protein HtpG",- none -, , ,none,none
Internalin-like protein (LPXTG motif) Lmo0331 homolog,- none -, , ,none,none
FIG015287: Zinc protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"FIG015547: peptidase, M16 family",Protein degradation, , ,Protein degradation,Protein Metabolism
LSU ribosomal protein L21p,CBSS-176279.3.peg.868; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L27p,CBSS-176279.3.peg.868; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"acetyltransferase, GNAT family",- none -, , ,none,none
"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)",- none -, , ,none,none
Methionine aminopeptidase (EC 3.4.11.18),<br>Translation termination factors bacterial; Aminopeptidases; CBSS-312309.3.peg.1965; Protein degradation, , ,Protein biosynthesis; Protein degradation,Protein Metabolism
Glycosyltransferase,- none -, , ,none,none
Probable zinc protease pqqL (EC 3.4.99.-),Protein degradation, , ,Protein degradation,Protein Metabolism
ApaG protein,- none -, , ,none,none
Aspartate aminotransferase (EC 2.6.1.1),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; ammonia assimilation",Amino Acids and Derivatives
Linoleoyl-CoA desaturase (EC 1.14.19.3),- none -, , ,none,none
16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88),"Proline, 4-hydroxyproline uptake and utilization", , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
Formate-dependent phosphoribosylglycinamide formyltransferase,- none -, , ,none,none
protein of unknown function UPF0187,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
UDP-glucose 4-epimerase (EC 5.1.3.2),Lactose and Galactose Uptake and Utilization; <br>N-linked Glycosylation in Bacteria; <br>Rhamnose containing glycans, , ,Capsular and extracellular polysacchrides; Di- and oligosaccharides; Protein processing and modification,Carbohydrates; Cell Wall and Capsule; Protein Metabolism
Pleiotropic regulatory protein,- none -, , ,none,none
3-deoxy-D-manno-octulosonic acid transferase (EC 2.4.99.12)(EC 2.4.99.13),- none -, , ,none,none
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
tRNA/rRNA methyltransferase,RNA methylation, , ,RNA processing and modification,RNA Metabolism
DNA mismatch repair protein MutS,"DNA repair, bacterial MutL-MutS system; <br>DNA repair system including RecA, MutS and a hypothetical protein", , ,DNA repair,DNA Metabolism
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Glucan 1,4-alpha-glucosidase (EC 3.2.1.3)",- none -, , ,none,none
Putative esterase/lipase ybfF (EC 3.1.-.-),- none -, , ,none,none
Pyridoxine 5&#39;-phosphate synthase (EC 2.6.99.2),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
CBS,- none -, , ,none,none
NAD kinase (EC 2.7.1.23),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Undecaprenyl diphosphate synthase (EC 2.5.1.31),CBSS-83331.1.peg.3039; <br>Isoprenoid Biosynthesis; <br>Isoprenoinds for Quinones, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
Outer membrane protein assembly factor YaeT,- none -, , ,none,none
Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
hypothetical protein formerly called flagellar hook-length control protein FliK,- none -, , ,none,none
"Hypothetical glycoside hydrolase, family 43, similar to arabinosidase",L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
alpha-L-arabinofuranosidase (EC 3.2.1.55),- none -, , ,none,none
alpha-xylosidase (EC 3.2.1.177),- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Putative ion-channel protein,- none -, , ,none,none
Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61),Dehydrogenase complexes, , ,Central carbohydrate metabolism,Carbohydrates
2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2),Dehydrogenase complexes, , ,Central carbohydrate metabolism,Carbohydrates
Geranylgeranyl diphosphate synthase (EC 2.5.1.29),Isoprenoinds for Quinones, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
Ferrichrome-iron receptor,- none -, , ,none,none
putative iron-regulated membrane protein,- none -, , ,none,none
Na+/H+ antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
putative sodium/hexose cotransport protein,none, , ,Membrane Transport - no subcategory,Membrane Transport
Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Galactokinase (EC 2.7.1.6),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Aldose 1-epimerase (EC 5.1.3.3),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
"Transcriptional regulator of fucose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
Xylulose kinase (EC 2.7.1.17),Xylose utilization, , ,Monosaccharides,Carbohydrates
Xylose isomerase (EC 5.3.1.5),Xylose utilization, , ,Monosaccharides,Carbohydrates
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Calcineurin-like phosphoesterase,- none -, , ,none,none
"Xylan 1,4-beta-xylosidase (EC 3.2.1.37)",- none -, , ,none,none
Hypothetical Nudix-like regulator,- none -, , ,none,none
Glucuronyl hydrolase,- none -, , ,none,none
FMN oxidoreductase,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
"PQQ-dependent oxidoreductase, gdhB family",- none -, , ,none,none
Tyrosine type site-specific recombinase,- none -, , ,none,none
"Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)",Restriction-Modification System; <br>Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Type I restriction-modification system, specificity subunit S",Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
"Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)",<br>Type I Restriction-Modification; Restriction-Modification System; Type I Restriction-Modification, , ,DNA Metabolism - no subcategory,DNA Metabolism
Endonuclease III (EC 4.2.99.18),Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
Putative hydrolase,- none -, , ,none,none
Zn-dependent protease with chaperone function PA4632,Protein degradation, , ,Protein degradation,Protein Metabolism
Hypothetical protein PA1329,- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
ATP-dependent protease La (EC 3.4.21.53) Type I,"Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
low affinity penicillin binding protein,- none -, , ,none,none
Xanthosine permease,- none -, , ,none,none
SSU ribosomal protein S1p,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Triosephosphate isomerase (EC 5.3.1.1),- none -, , ,none,none
Thioredoxin family protein,- none -, , ,none,none
"Dipeptide ABC transporter, permease protein DppB (TC 3.A.1.5.2)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Dihydropteroate synthase (EC 2.5.1.15),Folate Biosynthesis; <br>Folate biosynthesis cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Alkaline phosphatase (EC 3.1.3.1),Phosphate metabolism; <br>Pterin synthesis related cluster, , ,Folate and pterines; Phosphorus Metabolism - no subcategory,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Phosphorus Metabolism"
Secreted and surface protein containing fasciclin-like repeats,- none -, , ,none,none
"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",De Novo Purine Biosynthesis; <br>De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
putative membrane protein,- none -, , ,none,none
Helix-turn-helix motif,- none -, , ,none,none
"1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis",- none -, , ,none,none
N-acetylglucosaminyl-L-malate N-acetyl hydrolase,- none -, , ,none,none
"Vitamin B12 ABC transporter, ATP-binding protein BtuD",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Vitamin B12 ABC transporter, permease protein BtuC",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Vitamin B12 ABC transporter, substrate-binding protein BtuF",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Outer membrane vitamin B12 receptor BtuB,- none -, , ,none,none
Ribulose-phosphate 3-epimerase (EC 5.1.3.1),Pentose phosphate pathway; <br>Riboflavin synthesis cluster, , ,Central carbohydrate metabolism,Carbohydrates
Probable Co/Zn/Cd efflux system membrane fusion protein,Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
Agglutination protein,- none -, , ,none,none
RNA polymerase sigma factor RpoD,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
CDP-alcohol phosphatidyltransferase,- none -, , ,none,none
Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8),"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
SSU ribosomal protein S15p (S13e),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
GAF domain-containing proteins,- none -, , ,none,none
TonB-dependent outer membrane receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Hydrogen peroxide-inducible genes activator => OxyR,- none -, , ,none,none
DNA protection during starvation protein,- none -, , ,none,none
"Carbonic anhydrase, beta class (EC 4.2.1.1)",- none -, , ,none,none
uncharacterized conserved membrane protein,- none -, , ,none,none
Long chain acyl-CoA dehydrogenase [fadN-fadA-fadE operon] (EC 1.3.8.8),- none -, , ,none,none
3-ketoacyl-CoA thiolase [fadN-fadA-fadE operon] (EC 2.3.1.16),- none -, , ,none,none
3-hydroxyacyl-CoA dehydrogenase [fadN-fadA-fadE operon] (EC 1.1.1.35) / Enoyl-CoA hydratase [fadN-fadA-fadE operon] (EC 4.2.1.17),- none -, , ,none,none
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),Biotin biosynthesis; <br>Fatty acid metabolism cluster, , ,Biotin; Fatty acids,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
DNA mismatch repair protein MutL,"DNA repair, bacterial MutL-MutS system", , ,DNA repair,DNA Metabolism
Rhomboid family protein,- none -, , ,none,none
Rhomboid family protein,- none -, , ,none,none
Signal peptidase I (EC 3.4.21.89),<br>Signal peptidase; CBSS-176299.4.peg.1292; Protein degradation, , ,Protein degradation; Protein processing and modification,Protein Metabolism
4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
