Function,Subsystem,NCBI GI,locus,System,Category
Glycyl-tRNA synthetase (EC 6.1.1.14),"Glycyl-tRNA synthetase containing cluster; <br>tRNA aminoacylation, Gly", , ,Protein biosynthesis,Protein Metabolism
"Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy",Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Putative hydrolase,- none -, , ,none,none
Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase cytochrome b subunit,Cytochrome, , ,Respiration - no subcategory,Respiration
"Glycosyl hydrolase, BNR repeat precursor",- none -, , ,none,none
Xaa-Pro aminopeptidase (EC 3.4.11.9),Aminopeptidases; Aminopeptidases (EC 3.4.11.-); Protein degradation, , ,Protein degradation,Protein Metabolism
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
Potassium efflux system KefA protein / Small-conductance mechanosensitive channel,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
OmpA,- none -, , ,none,none
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
ATP-dependent helicase,- none -, , ,none,none
Superoxide dismutase [Mn] (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
Amidophosphoribosyltransferase (EC 2.4.2.14),De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Ribokinase (EC 2.7.1.15),D-ribose utilization; <br>Deoxyribose and Deoxynucleoside Catabolism, , ,Monosaccharides,Carbohydrates
Ribonuclease HI (EC 3.1.26.4),CBSS-228410.1.peg.134; <br>CBSS-342610.3.peg.1536; <br>Ribonuclease H, , ,RNA processing and modification,RNA Metabolism
Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2),5-FCL-like protein; <br>De Novo Purine Biosynthesis, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
Acyl carrier protein,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
Ribonuclease III (EC 3.1.26.3),"CBSS-176299.4.peg.1292; <br>RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Pyruvate kinase (EC 2.7.1.40),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s),- none -, , ,none,none
DNA polymerase IV (EC 2.7.7.7),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Site-specific recombinase,- none -, , ,none,none
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
Septum-associated rare lipoprotein A,- none -, , ,none,none
Uncharacterized protein Fjoh_0737,- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Glucose-6-phosphate isomerase (EC 5.3.1.9),- none -, , ,none,none
"Peptidase, M23/M37 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global, , ,Aromatic amino acids and derivatives; NAD and NADP,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
ATP-dependent exoDNAse (exonuclease V) alpha subunit - helicase superfamily I member,DNA helicase; Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27),Aromatic amino acid degradation; <br>Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase, , ,Aromatic amino acids and derivatives; Folate and pterines; Metabolism of central aromatic intermediates,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
"Homogentisate 1,2-dioxygenase (EC 1.13.11.5)",Homogentisate pathway of aromatic compound degradation; <br>Pterin carbinolamine dehydratase, , ,Folate and pterines; Metabolism of central aromatic intermediates,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Metabolism of Aromatic Compounds"
putative patatin-like phospholipase,- none -, , ,none,none
Excinuclease ABC subunit C,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
FIG003737: Predicted deacylase,- none -, , ,none,none
L-tyrosine decarboxylase (EC 4.1.1.25),- none -, , ,none,none
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Lipoprotein signal peptidase (EC 3.4.23.36),Protein degradation; Signal peptidase, , ,Protein degradation; Protein processing and modification,Protein Metabolism
Thiamin-regulated outer membrane receptor Omr1,Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory","Cofactors, Vitamins, Prosthetic Groups, Pigments"
"3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Aldehyde dehydrogenase B (EC 1.2.1.22),Methylglyoxal Metabolism, , ,Central carbohydrate metabolism,Carbohydrates
"DnaK suppressor protein, putative",- none -, , ,none,none
Isoleucyl-tRNA synthetase (EC 6.1.1.5),"tRNA aminoacylation, Ile", , ,Protein biosynthesis,Protein Metabolism
DNA recombination and repair protein RecO,"CBSS-176299.4.peg.1292; <br>DNA repair, bacterial RecFOR pathway; <br>Glycyl-tRNA synthetase containing cluster", , ,DNA repair,DNA Metabolism
Immunoreactive 84kD antigen PG93,- none -, , ,none,none
NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Arginine and Ornithine Degradation; <br>Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Arginine; urea cycle, polyamines; Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; ammonia assimilation; ammonia assimilation",Amino Acids and Derivatives
"dNTP triphosphohydrolase, broad substrate specificity, subgroup 3",Purine conversions; <br>dNTP triphosphohydrolase protein family, , ,Nucleosides and Nucleotides - no subcategory; Purines,Nucleosides and Nucleotides
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
"Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
"Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
MarC family integral membrane protein,- none -, , ,none,none
Putative periplasmic protein-TrxB,- none -, , ,none,none
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
dCMP deaminase (EC 3.5.4.12),- none -, , ,none,none
"Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)",- none -, , ,none,none
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
Aspartokinase (EC 2.7.2.4),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
"6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)",- none -, , ,none,none
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Protein PhnA,- none -, , ,none,none
Serine/threonine protein phosphatase (EC 3.1.3.16),- none -, , ,none,none
Oxidoreductase YdhF,- none -, , ,none,none
MoxR-like ATPase in aerotolerance operon,Aerotolerance; Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,Oxidative stress,Stress Response
hypothetical protein PA3071,Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,none,none
FIG00936810: hypothetical protein,- none -, , ,none,none
Aerotolerance protein BatA,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatB,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatC,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatD,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatE,Aerotolerance, , ,Oxidative stress,Stress Response
Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20),"tRNA aminoacylation, Phe", , ,Protein biosynthesis,Protein Metabolism
FIG00907129: hypothetical protein,- none -, , ,none,none
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94),- none -, , ,none,none
NADH-dependent butanol dehydrogenase A (EC 1.1.1.-),Butanol Biosynthesis, , ,Fermentation,Carbohydrates
Intracellular protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Regulatory protein CysB,- none -, , ,none,none
Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Guanylate kinase (EC 2.7.4.8),Purine conversions, , ,Purines,Nucleosides and Nucleotides
UPF0701 protein YicC,- none -, , ,none,none
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
Cystathionine gamma-lyase (EC 4.4.1.1),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7),Pyridoxin (Vitamin B6) Biosynthesis; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Pyridoxine","Cofactors, Vitamins, Prosthetic Groups, Pigments"
tRNA-specific adenosine-34 deaminase (EC 3.5.4.33),- none -, , ,none,none
Large extracellular alpha-helical protein,- none -, , ,none,none
Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-),Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease G,Nuclease, , ,RNA processing and modification,RNA Metabolism
Integration host factor alpha/beta,"DNA structural proteins, bacterial", , ,DNA Metabolism - no subcategory,DNA Metabolism
A/G-specific adenine glycosylase (EC 3.2.2.-),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Hemolysins and related proteins containing CBS domains,- none -, , ,none,none
GldD,- none -, , ,none,none
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
FIG015287: Zinc protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"FIG015547: peptidase, M16 family",Protein degradation, , ,Protein degradation,Protein Metabolism
LSU ribosomal protein L21p,CBSS-176279.3.peg.868; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L27p,CBSS-176279.3.peg.868; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Adenosylhomocysteinase (EC 3.3.1.1),Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Siderophore (Surfactin) biosynthesis regulatory protein,Siderophore, , ,Membrane Transport - no subcategory,Membrane Transport
Phosphoglycerol geranylgeranyltransferase (EC 2.5.1.41),- none -, , ,none,none
"Ribosyl nicotinamide transporter, PnuC-like",NAD and NADP cofactor biosynthesis global; none, , ,Membrane Transport - no subcategory; NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Membrane Transport"
Ribosylnicotinamide kinase (EC 2.7.1.22) homolog / Unknown conserved in Flavobacteria,- none -, , ,none,none
Peptidyl-tRNA hydrolase ArfB (EC 3.1.1.29),- none -, , ,none,none
Thiamin-regulated outer membrane receptor Omr1,Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Transcription elongation factor GreA,Transcription factors bacterial, , ,Transcription,RNA Metabolism
HIT family protein,- none -, , ,none,none
kyphoscoliosis,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6),Protein degradation, , ,Protein degradation,Protein Metabolism
Probable transmembrane protein,- none -, , ,none,none
DNA-3-methyladenine glycosylase (EC 3.2.2.20),- none -, , ,none,none
Translation elongation factor Ts,CBSS-312309.3.peg.1965; <br>Ribosome recycling related cluster; <br>Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S2p (SAe),<br>Ribosome SSU bacterial; <br>Ribosome recycling related cluster; CBSS-312309.3.peg.1965; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S9p (S16e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L13p (L13Ae),Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
Radical SAM domain protein,- none -, , ,none,none
"methyltransferase, FkbM family domain protein",- none -, , ,none,none
"Glycosyl transferase, group 1",- none -, , ,none,none
Radical SAM domain protein,- none -, , ,none,none
SAM-dependent methyltransferases,- none -, , ,none,none
Radical SAM domain protein,- none -, , ,none,none
DNA polymerase I (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Putative phosphoesterase,- none -, , ,none,none
Redox-inactive protein similar to thioredoxin,- none -, , ,none,none
Polysaccharide deacetylase,- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Universal stress protein Coch_1269,- none -, , ,none,none
Bacterial ribosome SSU maturation protein RimP,- none -, , ,none,none
Transcription termination protein NusA,NusA-TFII Cluster; <br>Transcription factors bacterial, , ,Transcription,RNA Metabolism
Translation initiation factor 2,CBSS-138119.3.peg.2719; <br>NusA-TFII Cluster; <br>Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
"Molybdopterin oxidoreductase subunit, predicted; chaperone protein HtpG",- none -, , ,none,none
"Molybdopterin oxidoreductase, iron-sulfur binding subunit (EC 1.2.7.-)",- none -, , ,none,none
Molybdopterin oxidoreductase,- none -, , ,none,none
"ABC-type Fe3+ transport system protein; Molybdenum transport protein, putative",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Putative uncharacterized protein TTHA1760,- none -, , ,none,none
Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
