Function,Subsystem,NCBI GI,locus,System,Category
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
Aldose 1-epimerase (EC 5.1.3.3),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Mlr3941 protein,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
"Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
Outer membrane vitamin B12 receptor BtuB,- none -, , ,none,none
"DNA-binding response regulator, LuxR family",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Putative polyketide synthase (Fragment),- none -, , ,none,none
"6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
"RNA methyltransferase, TrmH family",RNA methylation, , ,RNA processing and modification,RNA Metabolism
Transposase and inactivated derivatives,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
RIKEN cDNA 3110005O21 gene,- none -, , ,none,none
Biotin synthase (EC 2.8.1.6),Biotin biosynthesis; <br>Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>riboflavin to FAD; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy",Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glycyl-tRNA synthetase (EC 6.1.1.14),"Glycyl-tRNA synthetase containing cluster; <br>tRNA aminoacylation, Gly", , ,Protein biosynthesis,Protein Metabolism
Autolysis response regulater LytR,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Regulatory protein, LuxR:Response regulator receiver",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Thiamine-monophosphate kinase (EC 2.7.4.16),5-FCL-like protein; <br>Riboflavin synthesis cluster; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments"
nuclease inhibitor,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"Transcriptional regulator, YafY family",none, , ,RNA processing and modification,RNA Metabolism
Translation elongation factor LepA,Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Hypothetical Nudix-like regulator,- none -, , ,none,none
Hypothetical Nudix-like regulator,- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
alpha-xylosidase (EC 3.2.1.177),- none -, , ,none,none
Alpha-glucosidase (EC 3.2.1.20),- none -, , ,none,none
"Xylan 1,4-beta-xylosidase (EC 3.2.1.37)",- none -, , ,none,none
Thermostable beta-glucosidase B (EC 3.2.1.21) (Gentiobiase) (Cellobiase) (Beta-D-glucoside glucohydrolase),- none -, , ,none,none
"Endo-1,4-beta-xylanase (EC 3.2.1.8)",- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
Putative large secreted protein SCO0341,- none -, , ,none,none
Proline iminopeptidase (EC 3.4.11.5),"Proline, 4-hydroxyproline uptake and utilization; Protein degradation", , ,Proline and 4-hydroxyproline; Protein degradation,Amino Acids and Derivatives; Protein Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Uncharacterized phage-associated protein,- none -, , ,none,none
Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20),"tRNA aminoacylation, Phe", , ,Protein biosynthesis,Protein Metabolism
FIG00907129: hypothetical protein,- none -, , ,none,none
Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94),- none -, , ,none,none
NADH-dependent butanol dehydrogenase A (EC 1.1.1.-),Butanol Biosynthesis, , ,Fermentation,Carbohydrates
Intracellular protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, LysR family",none, , ,RNA processing and modification,RNA Metabolism
Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Guanylate kinase (EC 2.7.4.8),Purine conversions, , ,Purines,Nucleosides and Nucleotides
UPF0701 protein YicC,- none -, , ,none,none
Septum-associated rare lipoprotein A,- none -, , ,none,none
Uncharacterized protein Fjoh_0737,- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Glucose-6-phosphate isomerase (EC 5.3.1.9),- none -, , ,none,none
"Peptidase, M23/M37 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Tryptophan 2,3-dioxygenase (EC 1.13.11.11)",Aromatic amino acid degradation; <br>NAD and NADP cofactor biosynthesis global, , ,Aromatic amino acids and derivatives; NAD and NADP,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
ATP-dependent exoDNAse (exonuclease V) alpha subunit - helicase superfamily I member,DNA helicase; Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27),Aromatic amino acid degradation; <br>Homogentisate pathway of aromatic compound degradation, , ,Aromatic amino acids and derivatives; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
"Homogentisate 1,2-dioxygenase (EC 1.13.11.5)",Homogentisate pathway of aromatic compound degradation, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
putative patatin-like phospholipase,- none -, , ,none,none
Excinuclease ABC subunit C,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
Predicted deacylase,- none -, , ,none,none
5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2),5-FCL-like protein; <br>Folate Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Mrr restriction system protein,- none -, , ,none,none
Aerotolerance protein BatE,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatD,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatC,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatB,Aerotolerance, , ,Oxidative stress,Stress Response
Aerotolerance protein BatA,Aerotolerance, , ,Oxidative stress,Stress Response
FIG00936810: hypothetical protein,- none -, , ,none,none
four helix bundle protein,- none -, , ,none,none
hypothetical protein PA3071,Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,none,none
MoxR-like ATPase in aerotolerance operon,Aerotolerance; Aerotolerance operon in Bacteroides and potentially orthologous operons in other organisms, , ,Oxidative stress,Stress Response
Oxidoreductase YdhF,- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Cystathionine gamma-lyase (EC 4.4.1.1),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis; <br>Methionine Degradation, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Proline Synthesis", , ,"Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; Proline and 4-hydroxyproline; ammonia assimilation; ammonia assimilation",Amino Acids and Derivatives
Immunoreactive 84kD antigen PG93,- none -, , ,none,none
Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-),- none -, , ,none,none
DNA recombination and repair protein RecO,"CBSS-176299.4.peg.1292; <br>DNA repair, bacterial RecFOR pathway; <br>Glycyl-tRNA synthetase containing cluster", , ,DNA repair,DNA Metabolism
Isoleucyl-tRNA synthetase (EC 6.1.1.5),"tRNA aminoacylation, Ile", , ,Protein biosynthesis,Protein Metabolism
"DnaK suppressor protein, putative",- none -, , ,none,none
Lipoprotein signal peptidase (EC 3.4.23.36),Protein degradation; Signal peptidase, , ,Protein degradation; Protein processing and modification,Protein Metabolism
ATP-dependent helicase,- none -, , ,none,none
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
OmpA domain protein,- none -, , ,none,none
ABC transporter ATP-binding protein,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
DUF124 domain-containing protein,- none -, , ,none,none
Bacterial non-heme ferritin (EC 1.16.3.2),- none -, , ,none,none
Xaa-Pro aminopeptidase (EC 3.4.11.9),Aminopeptidases; Aminopeptidases (EC 3.4.11.-); Protein degradation, , ,Protein degradation,Protein Metabolism
"Acetyltransferase, GNAT family",- none -, , ,none,none
Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10),Isoprenoid Biosynthesis; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Branched-chain amino acids; Isoprenoids,"Amino Acids and Derivatives; Fatty Acids, Lipids, and Isoprenoids"
Succinate dehydrogenase cytochrome b subunit,Cytochrome, , ,Respiration - no subcategory,Respiration
Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1),- none -, , ,none,none
Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1),- none -, , ,none,none
beta-glycosyl hydrolase,- none -, , ,none,none
"Transcriptional repressor of the fructose operon, DeoR family",- none -, , ,none,none
Aliphatic amidase AmiE (EC 3.5.1.4),- none -, , ,none,none
Lactoylglutathione lyase and related lyases,- none -, , ,none,none
Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9),"Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262),ECSIG4-SIG7; <br>Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"FIG01269488: protein, clustered with ribosomal protein L32p",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-independent",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",- none -, , ,none,none
Biotin carboxyl carrier protein of acetyl-CoA carboxylase,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Transcriptional regulatory protein zraR,none, , ,RNA processing and modification,RNA Metabolism
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Prolyl oligopeptidase family protein,Protein degradation, , ,Protein degradation,Protein Metabolism
Oxidoreductase,- none -, , ,none,none
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
Methylglutaconyl-CoA hydratase (EC 4.2.1.18),Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids,Amino Acids and Derivatives
"6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)",- none -, , ,none,none
"UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)",- none -, , ,none,none
probable deca-heme c-type cytochrome,Cytochrome, , ,Respiration - no subcategory,Respiration
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Single-stranded-DNA-specific exonuclease RecJ,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Type III effector HopPmaJ,- none -, , ,none,none
16S rRNA (cytidine(1402)-2&#39;-O)-methyltransferase (EC 2.1.1.198),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Thymidine kinase (EC 2.7.1.21),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
RNA polymerase sigma-54 factor RpoN,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
